review_id,review_text,rating,category,verified_purchase,helpful_votes,review_date,sentiment
R04657,Outstanding quality and service. Customer service was helpful.,4,Electronics,True,0,2025-09-17,Positive
R04658,"Wonderful experience, highly recommended. Customer service was helpful.",5,Clothing,True,1,2025-08-27,Positive
R04659,Acceptable for the price.,3,Books,True,0,2025-10-04,Neutral
R04660,"Great purchase, very satisfied. Fast delivery!",4,Clothing,True,0,2025-06-23,Positive
R04661,Exceeded my expectations completely. The books quality is excellent.,5,Books,True,1,2025-07-23,Positive
R04662,"Fantastic product, great value for money. Fast delivery!",4,Clothing,True,0,2025-07-23,Positive
R04663,Excellent product! Highly recommended. The books quality is excellent.,5,Books,True,4,2025-08-03,Positive
R04664,Best purchase I've made in months. Fast delivery!,4,Clothing,True,0,2026-01-21,Positive
R04665,"Wonderful experience, highly recommended. Exactly as described.",4,Clothing,True,0,2025-11-01,Positive
R04666,"Worst purchase ever, total waste. Not as shown in pictures.",2,Beauty,True,3,2025-07-22,Negative
R04667,"Perfect product, fast delivery. Fast delivery!",5,Home & Kitchen,True,6,2025-09-28,Positive
R04668,Not bad but not great either.,3,Electronics,True,0,2025-04-12,Neutral
R04669,Not bad but not great either.,3,Books,True,0,2025-03-24,Neutral
R04670,"Great purchase, very satisfied. Customer service was helpful.",5,Electronics,True,6,2025-04-04,Positive
R04671,"Cheap material, very poor quality. Customer service was unhelpful.",2,Books,False,0,2025-08-15,Negative
R04672,Acceptable for the price.,3,Beauty,True,0,2025-02-17,Neutral
R04673,"Not as advertised, very disappointed. Delivery was late.",2,Beauty,True,0,2025-12-25,Negative
R04674,"Great purchase, very satisfied. Great packaging.",5,Beauty,True,0,2025-11-06,Positive
R04675,"Great purchase, very satisfied. Fast delivery!",4,Books,True,0,2025-03-10,Positive
R04676,Excellent product! Highly recommended. Exactly as described.,4,Clothing,True,0,2025-04-24,Positive
R04677,"Amazing quality, worth every penny. Customer service was helpful.",4,Electronics,False,0,2025-09-06,Positive
R04678,Loved it! Will buy again. The home & kitchen quality is excellent.,4,Home & Kitchen,True,0,2025-10-30,Positive
R04679,"Wonderful experience, highly recommended. Great packaging.",5,Books,True,2,2025-04-22,Positive
R04680,"Horrible experience, never buying again. Customer service was unhelpful.",2,Clothing,True,1,2025-03-13,Negative
R04681,"Perfect product, fast delivery. The electronics quality is excellent.",4,Electronics,True,0,2025-02-07,Positive
R04682,"Poor quality, broke after one use. Product arrived damaged.",2,Books,True,0,2025-12-13,Negative
R04683,"Fantastic product, great value for money. Customer service was helpful.",4,Sports,False,0,2025-06-09,Positive
R04684,"Wonderful experience, highly recommended. Great packaging.",5,Beauty,False,0,2025-02-18,Positive
R04685,Excellent product! Highly recommended. Exactly as described.,4,Beauty,True,0,2025-12-04,Positive
R04686,"Perfect product, fast delivery. Fast delivery!",4,Clothing,False,0,2025-06-18,Positive
R04687,Outstanding quality and service. Exactly as described.,5,Beauty,True,3,2025-11-27,Positive
R04688,"Not as advertised, very disappointed. Delivery was late.",1,Sports,True,5,2025-02-23,Negative
R04689,"Fantastic product, great value for money. Great packaging.",4,Books,True,0,2025-12-05,Positive
R04690,"Amazing quality, worth every penny. The electronics quality is excellent.",5,Electronics,True,0,2026-01-27,Positive
R04691,Outstanding quality and service. The books quality is excellent.,5,Books,True,0,2025-04-26,Positive
R04692,Outstanding quality and service. Fast delivery!,5,Home & Kitchen,True,0,2025-11-21,Positive
R04693,Loved it! Will buy again. Fast delivery!,5,Home & Kitchen,True,0,2025-08-05,Positive
R04694,Best purchase I've made in months. Exactly as described.,4,Sports,True,0,2025-04-10,Positive
R04695,Excellent product! Highly recommended. The electronics quality is excellent.,4,Electronics,True,0,2026-01-16,Positive
R04696,"Wonderful experience, highly recommended. Exactly as described.",4,Home & Kitchen,False,0,2025-09-29,Positive
R04697,"Wonderful experience, highly recommended. Customer service was helpful.",4,Sports,True,0,2025-04-16,Positive
R04698,"Fantastic product, great value for money. Great packaging.",4,Beauty,True,0,2025-05-16,Positive
R04699,Exceeded my expectations completely. Great packaging.,4,Clothing,True,0,2025-07-06,Positive
R04700,Exceeded my expectations completely. Fast delivery!,4,Electronics,True,0,2025-12-25,Positive
R04701,Loved it! Will buy again. Fast delivery!,5,Electronics,False,1,2025-10-22,Positive
R04702,"Amazing quality, worth every penny. Customer service was helpful.",5,Electronics,True,2,2025-03-17,Positive
R04703,Outstanding quality and service. Fast delivery!,5,Clothing,True,0,2025-02-16,Positive
R04704,"Wonderful experience, highly recommended. Customer service was helpful.",5,Home & Kitchen,True,0,2025-12-19,Positive
R04705,"Fantastic product, great value for money. Great packaging.",5,Sports,True,0,2025-02-18,Positive
R04706,"Perfect product, fast delivery. The sports quality is excellent.",5,Sports,False,2,2025-05-21,Positive
R04707,Exceeded my expectations completely. The books quality is excellent.,5,Books,True,0,2025-02-07,Positive
R04708,Excellent product! Highly recommended. The beauty quality is excellent.,4,Beauty,True,0,2025-11-05,Positive
R04709,"Amazing quality, worth every penny. Customer service was helpful.",5,Electronics,True,2,2025-07-03,Positive
R04710,Outstanding quality and service. Great packaging.,5,Beauty,True,3,2026-01-11,Positive
R04711,Excellent product! Highly recommended. Customer service was helpful.,5,Beauty,True,0,2025-09-04,Positive
R04712,"Wonderful experience, highly recommended. Great packaging.",5,Books,True,0,2025-12-30,Positive
R04713,"Fantastic product, great value for money. Fast delivery!",5,Books,False,0,2025-10-28,Positive
R04714,Excellent product! Highly recommended. Exactly as described.,5,Books,False,0,2025-12-28,Positive
R04715,Acceptable for the price.,3,Sports,True,0,2025-02-09,Neutral
R04716,Outstanding quality and service. Fast delivery!,5,Electronics,True,5,2025-12-12,Positive
R04717,"Fantastic product, great value for money. Customer service was helpful.",5,Home & Kitchen,True,1,2025-08-30,Positive
R04718,"Waste of money, not as described. Not as shown in pictures.",2,Electronics,True,0,2025-02-10,Negative
R04719,"Worst purchase ever, total waste. Customer service was unhelpful.",1,Sports,True,1,2025-04-07,Negative
R04720,Excellent product! Highly recommended. Exactly as described.,5,Sports,True,1,2025-11-18,Positive
R04721,Decent but could be better.,3,Home & Kitchen,True,0,2025-10-09,Neutral
R04722,"Great purchase, very satisfied. Exactly as described.",5,Sports,True,2,2025-04-20,Positive
R04723,"Fantastic product, great value for money. Great packaging.",5,Sports,True,0,2025-02-22,Positive
R04724,Outstanding quality and service. The sports quality is excellent.,4,Sports,True,0,2025-05-06,Positive
R04725,Best purchase I've made in months. Exactly as described.,4,Electronics,True,0,2025-05-25,Positive
R04726,Not bad but not great either.,3,Clothing,False,0,2025-09-23,Neutral
R04727,Excellent product! Highly recommended. Fast delivery!,5,Books,True,5,2025-02-10,Positive
R04728,"Perfect product, fast delivery. Customer service was helpful.",5,Sports,True,0,2025-09-22,Positive
R04729,"Perfect product, fast delivery. Exactly as described.",4,Sports,True,0,2025-06-19,Positive
R04730,"Wonderful experience, highly recommended. Exactly as described.",5,Books,True,1,2025-10-02,Positive
R04731,"Horrible experience, never buying again. Product arrived damaged.",2,Sports,True,1,2025-12-03,Negative
R04732,Outstanding quality and service. The books quality is excellent.,5,Books,True,2,2025-12-21,Positive
R04733,Exceeded my expectations completely. Fast delivery!,4,Beauty,True,0,2025-09-24,Positive
R04734,"Fantastic product, great value for money. Exactly as described.",5,Home & Kitchen,True,2,2025-10-30,Positive
R04735,Loved it! Will buy again. Exactly as described.,5,Sports,False,4,2025-12-25,Positive
R04736,Excellent product! Highly recommended. Fast delivery!,5,Electronics,True,0,2025-12-21,Positive
R04737,"Amazing quality, worth every penny. Great packaging.",5,Clothing,True,2,2025-03-12,Positive
R04738,Acceptable for the price.,3,Home & Kitchen,True,0,2025-08-25,Neutral
R04739,Best purchase I've made in months. Fast delivery!,5,Clothing,True,0,2025-04-05,Positive
R04740,Decent but could be better.,3,Clothing,False,0,2025-05-14,Neutral
R04741,"Terrible product, do not buy. Not as shown in pictures.",1,Books,True,6,2025-12-20,Negative
R04742,Decent but could be better.,3,Sports,True,0,2025-11-07,Neutral
R04743,Acceptable for the price.,3,Home & Kitchen,False,0,2025-10-06,Neutral
R04744,"Fantastic product, great value for money. The sports quality is excellent.",4,Sports,False,0,2025-07-30,Positive
R04745,Excellent product! Highly recommended. The electronics quality is excellent.,4,Electronics,True,0,2026-01-03,Positive
R04746,"Amazing quality, worth every penny. Great packaging.",4,Sports,True,0,2025-03-16,Positive
R04747,Loved it! Will buy again. Great packaging.,5,Electronics,True,0,2025-08-27,Positive
R04748,"Amazing quality, worth every penny. Great packaging.",4,Books,True,0,2025-11-04,Positive
R04749,Loved it! Will buy again. The electronics quality is excellent.,5,Electronics,True,2,2026-01-08,Positive
R04750,"Fantastic product, great value for money. Great packaging.",4,Sports,True,0,2025-09-14,Positive
R04751,Decent but could be better.,3,Books,True,0,2025-03-28,Neutral
R04752,"Terrible product, do not buy. The books quality is poor.",2,Books,True,0,2025-08-01,Negative
R04753,"Not as advertised, very disappointed. Delivery was late.",1,Books,True,0,2025-07-23,Negative
R04754,Outstanding quality and service. Fast delivery!,5,Home & Kitchen,False,1,2025-03-19,Positive
R04755,"Wonderful experience, highly recommended. The beauty quality is excellent.",4,Beauty,False,0,2025-03-25,Positive
R04756,Decent but could be better.,3,Sports,True,0,2025-03-07,Neutral
R04757,Loved it! Will buy again. Fast delivery!,5,Books,True,0,2025-04-11,Positive
R04758,Loved it! Will buy again. Exactly as described.,4,Electronics,True,0,2025-09-02,Positive
R04759,Not bad but not great either.,3,Clothing,True,0,2025-11-03,Neutral
R04760,"Bad quality, not worth the price. Customer service was unhelpful.",2,Clothing,True,0,2025-06-09,Negative
R04761,Best purchase I've made in months. The electronics quality is excellent.,5,Electronics,True,1,2025-10-05,Positive
R04762,"Great purchase, very satisfied. Fast delivery!",4,Electronics,True,0,2025-03-23,Positive
R04763,Outstanding quality and service. The home & kitchen quality is excellent.,5,Home & Kitchen,True,1,2025-11-23,Positive
R04764,Excellent product! Highly recommended. Exactly as described.,5,Home & Kitchen,True,0,2025-02-23,Positive
R04765,"Average product, does the job.",3,Books,True,0,2025-06-20,Neutral
R04766,Exceeded my expectations completely. Fast delivery!,5,Books,True,2,2026-01-26,Positive
R04767,Acceptable for the price.,3,Electronics,True,0,2025-12-04,Neutral
R04768,"Not as advertised, very disappointed. Product arrived damaged.",2,Beauty,True,2,2025-12-02,Negative
R04769,"Completely unsatisfied, want refund. Not as shown in pictures.",1,Beauty,True,0,2025-12-19,Negative
R04770,"Fantastic product, great value for money. Exactly as described.",4,Sports,False,0,2025-07-13,Positive
R04771,"Horrible experience, never buying again. Not as shown in pictures.",2,Electronics,True,0,2025-04-17,Negative
R04772,"Waste of money, not as described. Product arrived damaged.",1,Sports,True,2,2025-02-04,Negative
R04773,"Amazing quality, worth every penny. Great packaging.",5,Sports,True,0,2025-10-24,Positive
R04774,Very disappointed with the quality. Product arrived damaged.,1,Electronics,True,0,2025-07-12,Negative
R04775,"Wonderful experience, highly recommended. Exactly as described.",4,Books,False,0,2025-06-03,Positive
R04776,Excellent product! Highly recommended. Exactly as described.,4,Books,True,0,2025-12-02,Positive
R04777,"Perfect product, fast delivery. Customer service was helpful.",5,Books,True,4,2025-09-30,Positive
R04778,Outstanding quality and service. Great packaging.,4,Books,True,0,2025-10-10,Positive
R04779,"Great purchase, very satisfied. Customer service was helpful.",5,Home & Kitchen,True,4,2025-04-13,Positive
R04780,"Cheap material, very poor quality. Customer service was unhelpful.",1,Books,True,1,2025-12-23,Negative
R04781,Outstanding quality and service. Customer service was helpful.,5,Beauty,True,1,2025-08-15,Positive
R04782,"Perfect product, fast delivery. Fast delivery!",4,Books,False,0,2025-03-02,Positive
R04783,"Perfect product, fast delivery. Exactly as described.",5,Books,True,7,2025-04-19,Positive
R04784,"Average product, does the job.",3,Beauty,True,0,2025-04-04,Neutral
R04785,Decent but could be better.,3,Home & Kitchen,False,0,2025-11-02,Neutral
R04786,"Not as advertised, very disappointed. Product arrived damaged.",2,Clothing,False,1,2026-01-26,Negative
R04787,"Great purchase, very satisfied. Exactly as described.",4,Home & Kitchen,True,0,2025-10-01,Positive
R04788,Outstanding quality and service. Customer service was helpful.,5,Sports,False,1,2025-08-19,Positive
R04789,"Poor quality, broke after one use. Not as shown in pictures.",1,Clothing,True,1,2025-11-08,Negative
R04790,"Wonderful experience, highly recommended. Fast delivery!",5,Beauty,True,0,2025-12-01,Positive
R04791,Exceeded my expectations completely. Great packaging.,4,Beauty,True,0,2025-05-17,Positive
R04792,"Completely unsatisfied, want refund. Product arrived damaged.",1,Clothing,True,1,2025-04-06,Negative
R04793,Acceptable for the price.,3,Home & Kitchen,True,0,2025-06-12,Neutral
R04794,Excellent product! Highly recommended. Customer service was helpful.,4,Home & Kitchen,True,0,2025-06-03,Positive
R04795,"Great purchase, very satisfied. Fast delivery!",4,Books,True,0,2025-03-28,Positive
R04796,"Perfect product, fast delivery. Exactly as described.",5,Sports,True,0,2025-07-28,Positive
R04797,Acceptable for the price.,3,Electronics,True,0,2025-02-02,Neutral
R04798,Outstanding quality and service. Fast delivery!,5,Books,True,5,2025-12-25,Positive
R04799,"Average product, does the job.",3,Home & Kitchen,False,0,2025-12-09,Neutral
R04800,"Great purchase, very satisfied. Fast delivery!",5,Beauty,False,1,2025-08-26,Positive
